3,3076 19 7 237 72 5 0 1393 4 0 1195 6 10 2099 0 3465 30 10578 263 5 426 718 2450 780 15 281 4910 15 46 68 310 5043 35 2589 82 14 0 3662 9319 8 10 8451 3 4718 800 9761 206 8 0 126 1280 42 10 4706 9114 1004 49 166 3 6430 1484 3230 12 3 7770 6 4071 8421 3201 1263 3 1848 237 47 9312 1 
3,4383 537 1924 1444 0 7212 11 133 1424 10103 6503 89 2 279 0 668 0 671 707 491 10243 6 0 381 99 964 51 2 3 1424 10 89 419 619 4 10406 1 
3,1352 3 10771 4 634 6442 466 952 7752 6 716 140 8719 50 1524 35 1757 5367 5 5225 2134 5 4667 6 5152 5 0 1404 455 7985 477 5091 8728 173 9187 6 10564 4590 11110 9315 6 9501 10125 20 2633 5378 0 9882 6 9290 1151 9 0 1560 4771 3523 1 
3,11 2852 13 3107 6 566 5 0 1195 15 9064 20 40 8115 4 0 7318 2852 1983 6871 5813 10140 20 2009 6144 6647 15 3 4673 2 26 2239 8961 264 6 2504 4862 1 
3,6555 771 3662 1329 2 94 27 106 5 0 361 4 3 4139 1195 206 264 4650 5234 10 121 722 6036 1326 50 7100 7879 8294 6 235 99 8 0 398 1786 1 
3,11 38 3792 1026 4 0 356 936 5494 2512 25 118 3414 82 42 19 7 2020 14 0 176 12 6124 6969 5 1955 118 295 23 10144 4866 951 956 3849 6 7314 5 1955 6 5918 5 2924 5929 57 4 0 43 2 456 6 2090 1336 1270 185 1517 1 
3,469 4 593 38 4571 5 0 3792 7573 4 7326 1026 13 9 356 936 264 179 353 3 4676 4 276 1398 5049 0 5157 3343 20 3849 1955 6 951 956 6367 185 456 6 2010 6 200 185 5559 2500 1384 38 4571 1467 356 179 9 9748 6 356 5494 2512 1 
3,78 1106 51 5 111 332 225 239 4436 5382 49 10042 2509 15 8046 4436 64 10596 2 10568 0 8492 10677 525 1577 2 9711 5545 3510 51 0 1155 8717 5 312 1678 203 168 2 111 332 6 2049 9212 0 419 8367 102 46 1106 597 357 9 0 1002 8596 3413 1 
3,3943 182 604 1508 3318 845 1125 2 0 393 4 239 8638 322 15 574 2317 1397 6076 6 3028 54 3324 82 1982 4840 9000 20 9021 3028 13 3 62 2571 8 0 10398 10 604 1508 30 76 5435 123 3028 6063 2277 6539 1 
3,2838 1065 58 25 3377 0 746 5867 465 58 875 2167 9 3877 7 7822 518 4 1243 663 114 2 781 2838 7 671 700 229 1 
3,2835 40 65 11260 21 3715 565 4 16 9444 1128 8536 175 1547 14 0 2013 6 3445 2602 2835 6032 2627 1777 4756 1128 5163 360 974 10088 1089 8125 2013 1149 6 9113 1767 911 6 1766 301 11108 0 361 4 3 1128 187 2 2835 134 1 
3,412 11 41 2339 7 212 2916 755 7117 25 11044 604 3582 2910 58 2 672 143 1113 399 15 0 782 5151 9230 274 12 3 9797 139 153 374 66 153 1128 2 1334 16 385 193 1470 1 
3,1176 1027 116 7 48 882 775 21 620 2 751 712 5 0 3457 4 16 377 2564 0 3023 1414 0 62 7 394 2 222 274 11 2465 1247 0 620 12 0 3023 6 4668 1775 5 19 1 
3,428 620 12 116 7 1693 882 416 60 5 0 545 660 4 751 140 2033 0 62 7 377 1945 2159 10529 120 1098 68 148 310 2137 2 425 202 9 0 43 72 1 
3,27 365 523 23 0 1927 2452 602 20 9692 3 871 175 5 499 7 258 143 3139 1351 2978 240 11429 759 23 8788 62 130 3178 7313 2068 6 49 1 
3,949 958 29 556 5687 104 9 0 260 62 1351 4347 1460 99 60 2 4475 300 2068 1632 1122 175 9344 9 264 567 3673 2068 6 49 1 
3,4371 105 2 488 3 175 10 85 1411 15 3 1853 11014 1288 9725 300 2203 5 2229 14 99 526 11 522 85 804 190 860 11316 6 440 9783 11373 300 8820 129 6356 3852 1 
3,27 38 156 1070 1252 1315 3 2193 5 1015 208 5063 5 0 119 339 103 3078 0 3540 8027 116 7 5229 102 19 1460 183 1 
3,5973 30 0 9448 923 8 0 2371 42 30 46 9859 12 2772 3548 5210 469 4 0 182 557 6416 91 13 2436 803 5062 2332 19 0 2796 4 0 618 129 3926 7746 1 
0,17 4378 4402 3 419 173 8 81 335 0 1739 14 0 489 3951 693 85 166 2 732 19 31 213 4133 1189 741 506 60 10 106 6 138 1100 4 0 880 5364 30 5244 614 2 494 3 913 106 2 521 19 1 
0,17 27 229 4 193 275 360 960 2926 58 4335 98 4278 4277 2993 6 3871 97 3842 236 8 86 18 46 29 3543 3 38 567 1283 1320 51 2 169 526 0 1146 4 0 545 1104 1 
0,17 324 1059 8 86 18 19 105 2 425 3 363 2141 470 2766 363 1468 6 2644 3383 54 2434 2 2191 51 9 3 47 4 4736 156 175 1 
0,17 27 229 4 381 1096 1275 18 8 70 46 1664 0 4900 9 3 38 1104 4 3260 10 68 1541 339 526 0 301 4 2879 14 0 398 439 614 2 396 3 585 283 4 11 4311 8 57 4748 1 
0,17 11 5119 4 120 737 1862 9 0 114 240 5 589 688 102 191 5404 14 49 61 323 1424 668 275 13 76 278 337 2 256 3644 1658 0 194 158 13 217 4940 44 1 
0,24 11 1387 3370 3321 9 1236 943 2045 3225 114 25 1662 918 333 427 40 72 1224 0 5067 8 602 746 58 7 567 365 3663 193 1 
0,17 11 1650 2 871 1081 5499 4743 44 1077 190 897 2 344 1123 13 1672 3 3564 5 499 1 
0,4340 1056 430 739 250 
0,17 1388 97 191 2522 8831 1461 4635 385 322 15 84 275 5260 1710 8 1388 7 264 114 395 6 0 493 4 0 1710 30 362 2 34 181 183 3 512 2084 18 8 95 1 
0,470 379 3938 167 382 544 9 38 307 163 5368 184 256 3226 1 
0,2957 602 746 58 29 520 16 63 466 725 1541 789 40 162 5 0 681 466 179 4 7228 19 18 86 1 
0,24 299 328 7 1033 2108 584 209 2567 20 2759 6 1140 118 230 2725 3 727 19 184 13 2 3528 3 731 7 5016 427 278 12 99 0 258 1022 6 5245 193 1 
0,24 577 49 61 186 161 242 360 1571 2987 1625 2247 780 1141 3 679 5148 0 152 610 7 309 4 1523 2432 40 237 47 13 1524 3 38 700 5 0 5528 1520 197 727 6 2676 1 
0,24 27 238 4773 4660 2 4603 14 0 4212 4172 1874 1633 31 2030 95 2 48 1590 1218 54 64 335 0 321 54 770 5 0 1532 1091 3978 73 1161 1 
0,24 27 314 2000 806 4768 12 0 587 201 1540 136 1994 1102 599 1103 6 135 5024 2 0 48 343 314 126 4688 3 201 317 18 1 
0,24 3810 0 8218 4 0 8397 288 5 10589 9337 2565 6 425 617 8211 6413 2043 8 9205 10128 3591 9291 20 1858 23 5167 8302 1 
0,17 2418 7452 1106 9522 1726 188 3 11070 449 3652 10 1311 0 2515 3310 16 8370 20 401 526 42 0 9142 8237 3433 1726 6 770 738 724 18 8 70 1 
0,17 7360 3465 64 735 53 5603 405 3 3355 3702 2 2457 3 257 4535 2491 41 45 724 147 8 70 1 
0,17 845 94 30 2461 2 34 0 361 6 10804 4 0 622 6 249 19 3610 30 138 4770 1 
0,17 429 7582 18 3 560 20 245 135 668 85 10772 15 2762 3019 1 
0,17 260 242 18 8 70 46 89 1518 5175 2 4609 785 4804 9 1770 308 5 120 46 763 2 34 0 43 322 1764 2 34 1738 5 499 1 
0,472 91 428 4838 4 314 724 582 2 32 280 654 10 21 8049 10811 89 562 2 277 12 3 514 2551 44 7595 5 5649 2897 5 4473 6 2485 32 174 18 0 791 2455 31 1685 20 3 201 2173 1 
0,472 91 27 5124 285 924 2 4946 2485 6 4473 210 1663 2 34 168 2 1496 597 11 10280 2801 30 2194 61 2933 6 55 34 15 1155 15 7332 38 10008 3678 1 
0,472 91 27 3329 986 4 2190 1321 13 2235 6 10133 1491 70 53 382 86 1009 5871 1099 0 250 1390 1773 1815 2 34 57 4 0 356 11301 4 0 578 653 5 678 103 1 
0,472 91 963 0 4845 4 0 7084 6 135 1496 5 593 914 163 13 3471 9080 0 43 1833 9 1218 6 5305 4434 13 2 2429 3471 167 2 426 2512 1 
0,24 4251 68 477 872 4414 757 7 3393 2 1270 242 148 6 25 1148 3 174 72 2 2690 837 48 2209 20 409 6 260 724 452 0 3111 4833 0 398 8585 988 9 8531 15 94 277 1014 46 491 3707 9435 1 
0,472 91 2271 2779 44 0 2559 4 0 1181 608 1205 6 12 3 257 5008 76 934 270 3800 4287 236 4088 775 0 222 274 28 9 900 3 3589 10670 591 1 
0,472 91 5857 3804 4 7041 960 25 147 3 2503 75 736 4 35 10323 853 1625 1308 1 
0,24 11 1222 11031 10256 2523 25 90 1444 23 3 1001 4 3167 9 0 512 9003 1537 1001 213 242 32 3211 0 10575 30 141 1003 1154 1 
0,472 91 469 4 0 133 8153 2080 8 0 1181 608 1205 3628 198 991 40 65 6 2542 30 734 2 10177 198 0 1298 11 135 77 2080 767 2 3483 5136 1 
0,24 847 4558 19 9936 19 10851 19 6 4891 19 211 1285 709 0 10347 9762 11361 84 25 477 3 2704 5185 631 134 14 0 7273 4261 212 7906 7428 192 3 603 8241 9760 8 19 1 
0,472 91 270 724 32 5462 51 12 3 2119 4 4302 4368 1250 2 1226 3 10969 10 3560 8057 0 92 7 199 500 206 525 1 
0,24 7177 8495 6 8037 5856 4449 32 477 249 1759 122 248 8136 5 325 2028 380 10 46 141 1003 615 5129 5130 6 32 1732 3 10968 292 10 10813 1344 1480 242 148 1 
0,472 91 2304 430 102 232 94 30 11284 5 0 127 225 2192 30 4703 0 356 788 1773 1815 2095 16 4453 11 578 1390 1773 1815 15 19 13 358 1509 2 396 8 21 1210 1981 986 40 47 1 
0,24 7442 5434 5 3347 3 9892 11371 10 5575 51 8 3 1671 5 2741 1171 0 616 4721 18 86 1 
0,24 27 2155 9219 9124 1822 9 0 43 72 5 413 324 13 4817 8267 2 7001 7 7857 1 
0,472 91 6522 2153 8378 30 0 182 1295 2545 5 0 2237 3689 10064 678 4912 6 362 10723 0 8268 4 3 1222 3381 1 
0,24 11 2689 10 3 5513 731 6 3 1464 427 71 2135 48 3386 427 55 454 312 8 0 398 106 13 562 5094 148 46 32 795 1137 1 
0,24 270 7 2911 915 3675 8013 16 868 40 65 15 19 2589 122 926 498 12 3 2717 4 914 1562 3496 0 201 354 18 70 1 
0,472 91 6460 3 3199 6637 498 13 3 1695 3647 4 899 7724 6 10047 13 15 1333 15 3 3199 3418 8 1239 757 7 50 0 150 4 3416 9 242 54 10229 0 1129 4 593 899 7 3562 1 
0,24 1602 1255 8 3 5486 2764 6 26 2554 8 3 220 1023 1933 846 254 4925 2753 3819 4094 1337 21 4462 4 1523 2080 2 1297 0 5556 1857 4 0 1193 573 13 3603 9 0 4401 4 361 1 
0,472 91 2878 6056 3055 5518 5305 658 14 235 8 1381 32 11160 11063 5559 10 10461 0 2689 10 9870 361 140 4834 8 0 2155 899 1 
0,24 605 13 5293 16 318 2 804 3 343 2 0 1281 20 3766 15 0 591 85 439 3 662 4 450 6 5610 930 419 5 626 0 420 201 354 18 86 1 
0,472 91 435 3068 3230 0 1203 688 268 1314 51 15 3 2006 1222 4775 2 0 4712 4 667 4 10745 263 0 92 2444 9996 562 517 10009 11 3110 4 5440 2699 498 2516 20 226 73 113 9 3 547 552 1 
0,472 91 462 426 54 1558 2 4846 1381 42 8406 3733 9 3 915 2 494 203 160 270 242 32 10446 3 1341 10 2627 0 996 183 208 301 6 1466 23 1503 3461 1 
0,24 11 41 45 2311 755 8 70 1802 4819 1216 4 3 318 2 10217 3 10917 3648 4 2350 4336 2 1212 120 5594 134 1228 0 10389 11186 5 324 1 
0,472 91 469 4 0 10197 4 10880 13 9998 6 9014 0 1850 8551 10 1321 986 5 4703 2192 3054 9452 488 2517 2243 654 4 230 5411 2224 11291 1 
0,24 407 1738 16 43 1764 9 785 4610 70 2613 227 689 8 0 295 1239 4 1824 1077 308 84 13 5288 20 0 152 610 6 84 232 242 763 140 231 2 38 2775 9 3 1303 4 3262 1 
0,472 91 27 10176 1308 806 282 2 1427 3 297 169 104 2272 853 1625 10349 9 3536 9175 1729 2 0 1239 4 201 13 4952 51 1 
0,24 1369 7 3 2515 1456 10 1290 68 8114 11 11069 2418 2712 5520 737 164 21 9102 449 3652 3352 217 139 2681 3 106 1 
0,472 91 27 295 201 3602 25 358 2 1129 0 5546 4 785 5385 10958 10 1526 1218 10066 23 498 13 10051 597 2015 6 0 727 1305 13 11182 1 
0,24 634 1218 30 5 0 131 5402 4 2137 9 3 1476 201 591 10 29 1783 0 3359 740 526 132 2168 2 498 3 150 145 1284 147 86 1 
0,472 91 27 10966 229 2435 10861 14 498 25 2582 2 323 526 0 493 4 593 899 6 25 0 623 2 11239 3 216 914 731 1 
0,24 27 5074 5150 10 313 89 1124 2 516 40 47 55 279 1459 1703 2135 631 119 47 71 789 213 4 3 2064 5350 6 799 1236 0 1297 7 385 2575 1229 313 7 201 354 18 70 1 
0,24 842 590 53 474 10358 6 1691 1079 32 280 10226 23 15 657 15 496 44 111 536 6 0 3830 1 
0,24 2897 23 499 6 496 10991 73 570 47 266 10478 4 21 1660 8490 5 4029 81 6 18 46 64 3210 0 10284 8095 64 14 1306 23 9104 2 0 2537 1 
0,24 117 3 224 9 4819 3 512 2084 1309 81 10 0 152 610 8404 1079 0 2201 1694 9185 793 1771 132 0 11195 46 2474 68 1426 0 2526 3596 9665 1 
0,24 270 18 81 19 13 1485 274 12 105 2 804 3 3588 2 0 908 4 0 4428 1181 608 1205 1 
0,24 6094 2550 985 3 5182 1265 3 2105 1303 5 764 6200 3145 2 32 0 92 7 4709 10949 11302 703 14 217 73 2817 1452 3 1523 9569 147 28 1 
0,24 11 612 3602 14 0 212 5849 5 1354 25 1000 3 2170 4 0 2526 8340 522 39 0 769 4 3 186 162 266 2526 1 
0,24 7044 14 413 939 846 254 30 934 8 3 234 2 49 7988 3451 5250 5 809 1217 1 
0,24 27 79 348 3 363 1996 10865 14 0 297 169 104 2272 853 1625 9 798 1476 5385 2211 3 1138 33 102 35 1308 9793 6 2053 39 2190 517 61 73 161 1452 5 0 474 1 
0,24 7355 20 3 3559 5333 23 4178 6 0 6370 7367 1347 1909 6823 6598 123 52 387 10422 26 669 2 3 512 7691 8502 8771 9 3 514 7969 9889 4654 12 5496 3737 6 11273 1 
0,24 1877 1014 89 141 3186 42 2 703 2697 1684 155 46 11369 69 1209 2 2474 3 2215 132 0 10887 4 9735 9097 211 3546 290 0 127 2600 30 1679 1328 72 1472 2483 1684 3107 20 9529 5532 10387 405 35 2294 10300 1 
0,24 1870 779 0 2239 393 4 9755 11205 32 9967 197 413 939 6 312 40 283 6 242 32 141 3311 9 0 703 1 
0,24 27 62 10 1847 0 92 7 43 3194 3170 217 77 103 380 210 123 19 13 1131 2 453 9168 2662 9 3194 10159 3 1284 147 86 1 
0,24 27 38 1235 1312 308 5554 29 34 1209 2 1426 94 2 2265 113 4 0 1780 4893 4767 2505 61 0 3321 5826 10 5181 0 596 4 10648 11299 1497 11067 6 1235 1780 4687 44 0 421 531 103 1 
0,24 11 1399 8481 9249 25 90 280 5 2741 1405 657 796 16 2140 788 1303 11 4441 89 795 132 90 147 9989 4 5934 2292 98 938 50 1864 1480 2 0 3648 1 
0,24 842 29 309 1412 193 795 132 3252 3146 0 1312 15 46 495 2 8869 38 4687 4501 6 10162 5 3 169 106 4838 2 0 4015 4 2361 7 4709 10393 1 
0,24 11 2311 755 9070 0 3286 4 11385 8 829 1822 10087 5 9641 3 1124 708 5 5069 5 0 7598 4178 187 2 3 5071 354 4841 54 3746 8 0 318 1 
0,24 3047 9296 140 32 280 3 234 2 3528 4788 528 132 46 2584 20 1776 0 3110 4 9862 166 11443 6 4664 5 10945 599 391 8957 1817 242 18 70 1 
0,24 1387 242 54 9101 0 1235 1857 4 0 3830 2376 18 86 35 3328 427 360 120 1976 2 34 38 1537 4 2565 6 10862 427 55 34 404 2 801 2637 2533 3747 1 
0,24 11 393 4 276 10 8235 2007 71 720 2794 213 4 1500 560 1530 5 1161 416 2 49 5250 1751 1776 6 11139 2201 21 2543 229 18 8 86 1 
0,24 7886 599 2224 5 0 764 9032 1193 75 162 140 9525 0 453 4 3 38 1900 4185 1 
0,24 11 2283 915 7 591 2 1629 25 1804 3 38 5246 8246 263 0 5301 899 6 280 10 9732 5 16 3123 13 10012 5 1439 3502 61 19 510 102 270 7 7866 3337 20 5 0 382 2252 242 18 1 
0,24 6523 4 5189 5 3908 32 90 10751 0 92 7 9895 2133 4 1487 1560 10554 10432 0 2133 20 50 57 779 5 118 49 61 3 47 3 257 8624 5151 18 95 1 
0,24 1957 10684 644 82 0 960 3198 5 0 421 48 389 30 1333 42 651 69 1478 160 30 49 10685 61 5135 966 0 1671 71 10 46 30 776 8306 2637 8263 6 135 511 148 1 
0,24 165 7 3 3425 232 419 9454 55 1117 23 2448 3152 7629 256 1486 2 135 11440 10130 82 1879 1108 8694 166 678 135 8265 1537 2089 35 8968 5 0 5130 4 135 3152 54 564 3324 6 2152 0 8693 8472 1 
0,24 11 297 169 104 438 2 804 3 798 1476 1308 53 201 1823 590 49 166 3 282 86 102 3 327 79 172 105 2 516 16 1308 77 276 39 21 126 229 5014 2 504 903 9 0 2272 853 5211 1 
0,24 11 254 4 960 6 960 27 855 2355 254 30 900 2 8637 120 46 1228 0 92 7 199 1835 12 0 154 4 3 2327 8379 7 297 73 352 104 9299 1 
0,24 3017 4558 11124 6 5507 5 0 917 86 734 2 988 82 5453 4 5068 8818 8 0 233 5 120 3 41 98 354 358 0 1564 5431 7519 9598 5 49 61 3 2027 1 
0,27 142 2433 720 8 6023 8801 230 1741 68 4631 300 4 1204 344 567 6 4371 9681 3729 4532 11 2433 349 50 0 309 4 6067 2329 10845 0 300 393 2437 3 4561 4 0 4201 544 248 0 3729 11101 10 0 1234 13 975 2 2477 35 621 3729 1577 2 4289 2396 3913 160 25 90 141 2166 23 0 3721 6162 32 90 720 10 1204 2363 25 10026 4201 544 2148 82 20 4710 5957 815 19 8 1 
0,165 7 9611 10 130 55 154 1459 8435 16 8903 5 0 2467 143 20 2613 16 199 524 5 21 773 2 563 932 2201 3471 497 0 398 72 10 1411 85 222 3 174 234 5495 3395 0 932 5 996 9 1089 6 371 4434 1 
0,11 7431 1513 3 1542 8 430 5727 358 7312 1536 9899 9759 10885 165 3610 10 160 7 9715 9952 2235 5 433 6215 2 4824 9351 0 3309 5031 9141 893 6 10497 19 12 3 9819 7 11370 3273 1 
0,6900 8253 5553 674 1159 4646 13 3 11409 4760 639 13 654 614 8 505 1816 1604 68 10023 582 34 2777 6171 3 10170 12 654 5444 8656 9464 6 912 29 222 590 9 3 49 3135 646 4110 7 495 10 1 
0,27 162 380 78 31 2610 2 0 1860 4 7050 6566 117 807 78 31 8063 6 11039 20 26 807 4875 6 365 3724 1176 155 121 3373 69 3375 4 180 121 928 1505 1137 26 232 1860 5 6526 4622 1850 365 3724 6 0 624 1484 6379 7690 4 0 7646 7061 2962 4 26 1860 9099 12 2243 2537 10 102 1148 1973 30 2731 6 5115 4040 243 26 9826 9347 455 2537 979 925 2 1253 3 1461 9857 2243 2052 573 795 8432 2 2150 2243 1834 6 2003 593 4976 50 0 2243 2640 1 
